Order TYPE,Order Number,Ship-To store,Ship to Name,Date Entered,Order Line,CAT,Barcode,Name,Ordered Quantity,UOM,Remark
ประเภท RT,RT number,Ship to ID,ชื่อ Store,วันที่ออก RT,order Line ที่เท่าไหร่,หมวดสินค้า,รหัสบาร์โค้ด,ชื่อบาร์โค้ด,จำนวนสินค้า,หน่วยสินค้า EA = Each,หมายเหตุ
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,6,Gift Shop & Flowers,9000101347395,ริบบิ้นผ้าซาติน 50 หลา (12 MM.) คละสี P1I25,25,ม้วน,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,7,Gift Shop & Flowers,8859033601560,หมอนอิงคละแบบ P1I20,40,ใบ,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,8,Gift Shop & Flowers,9000101236132,หวีเสนียดสีพลาสติก TN P12I1,2,โหล,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,9,Gift Shop & Flowers,9000101328097,หวียางพารา TN 999 S อีโต้สองสี P12I1,8,โหล,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,10,Gift Shop & Flowers,9000101342895,กิ๊บโบว์ PK003 สีน้ำเงิน ต่วนกลาง P6I20,20,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,11,Gift Shop & Flowers,8850501146972,หวีไดร์ 1803C P1I6,6,อัน,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,12,Gift Shop & Flowers,9000101194937,"กิ๊บสามเหลี่ยม,ปากเป็ด7cm.คละสี P12I1",14,แผง,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03291,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:56:27,13,Gift Shop & Flowers,9000101349573,หัวแผงลายการ์ตูน 1.5 นิ้ว P100I1,37,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,1,Gift Shop & Flowers,9000101328127,หวียางพารา TN 143 S อีโต้สองสี P12I1,40,โหล,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,2,Gift Shop & Flowers,9000101194371,กิ๊บโบว์ PK009 สีกรม ต่วน 2 ชั้น คละสี P6I20,20,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,3,Gift Shop & Flowers,9000101342871,กิ๊บโบว์ PK003 สีขาว ต่วนกลาง P6I20,36,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,4,Gift Shop & Flowers,9000101220711,ถุงแก้ว 1.5 x 12 นิ้ว แพ็คขีด P1I10,70,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,5,Gift Shop & Flowers,9000101220667,ถุงแก้ว 1.5 x 3 นิ้ว แพ็คขีด P1I10,50,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,6,Gift Shop & Flowers,9000101347517,ริบบิ้นเงิน 7 มิล 25 หลา P1I10,40,แพ็ค,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03292,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:16,7,Gift Shop & Flowers,9000101328066,หวียางพารา TN 399 S P12I1,6,โหล,Giftshop  TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,1,Cosmetic,8858587006876,สบู่มะขามแท้อิงอร 160 กรัม (แพ็ค 4) P1I18,18,แพ็ค,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,2,Cosmetic,28858902510549,สบู่เรยานมข้าวผสมกลูต้า P6I20,20,แพ็ค,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,3,Cosmetic,8855753000126,สบู่สมุนไพรมะขามน้ำผึ้งผสมนมแพะ ASANTEE P6I20,20,แพ็ค,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,4,Cosmetic,9000101080353,ยาล้างเล็บกลมใหญ่N602P12I24,24,โหล,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,5,Cosmetic,8850512101533,ออด๊าซครีมย้อมผมสีน้ำตาลเข้ม 13 กรัม P1I24,24,กล่อง,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,6,Cosmetic,8850512101014,ยาย้อมผมออด๊าซ 12 มล. P1I24,48,กล่อง,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,7,Cosmetic,8850512101519,ออด๊าซครีมย้อมผมดำธรรมชาติ 13 กรัม P1I24,24,กล่อง,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,8,Cosmetic,8850512201004,ออด๊าซ ซิลกิ้แฮร์ คิวติเคิลโคท 20 มล. P1I24,96,กล่อง,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,9,Cosmetic,8858831009561,สบู่สมุนไพร นมข้าวผสมคอลลาเจน 150 กรัม P1I12,12,ชิ้น,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,10,Cosmetic,8857098011294,แชมพูเปลี่ยนสีผมสมุนไพรสีน้ำตาลอมแดงสีโค้ก 25 มล(89) P1I12,12,ชิ้น,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03293,0201 ,ขายหน้าร้าน(TMZR),27/08/2558 17:57:41,11,Cosmetic,8857098011300,แชมพูเปลี่ยนสีผมสมุนไพร สีน้ำตาลประกายทอง 25 มล.(89) P1I12,12,ชิ้น,Cosmetics TMZR ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,1,Home Furnishing,8850871401015,ฟองน้ำหุ้มตาข่ายโพลี-ไบร์ท 401-1  P24I12,12,แผง,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,2,Home Furnishing,8851036022830,ถาด+ก้านเสียบ+ชุดคว่ำแก้ว NO.560 P1I12,12,ชุด,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,3,Home Furnishing,8851093000659,ไม้แขวนเสื้อโพธิ์แดง 99+กิ๊บ (แพ็ค) P6I12,36,ชิ้นx6,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,4,Home Furnishing,8851148000108,ไม้ขีดไฟตราพญานาค (กลักใหญ่) P10I12,24,แพ็ค,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,5,Home Furnishing,8853198329116,ลังคว่ำแก้ว 24 ช่อง สีฟ้า เกรดB P1I6,6,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,6,Home Furnishing,8853705000682,เก้าอี้พลาสติก รุ่นทอง คละสี P1I10,30,ตัว,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,7,Home Furnishing,8857118175333,ชาม 350 มล.No.L026 P50I24,24,แพ็ค,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,8,Home Furnishing,8858975100100,เทียนเหลือง 51 เล่ม No.10 P1I100,100,แพ็ค,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,9,Home Furnishing,8858975101107,เทียนเหลือง 25 เล่ม No.21 P1I48,48,แพ็ค,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,10,Home Furnishing,9000101001297,เข่งตรางู No.50  P1I8,8,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,11,Home Furnishing,9000101001327,เข่งตรางู 50/3(เดี่ยว)  P1I12,12,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,12,Home Furnishing,9000101016888,ถังปูนงู 16 สี  P1I120,120,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,13,Home Furnishing,9000101016918,ถังปูนงู 20 ดำ P1I24,72,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03294,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:58:18,14,Home Furnishing,9000101016925,ถังปูนงู 20 สี  P1I24,24,ใบ,Home TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,1,Home Furnishing,9000101044607,กิ๊บหนีบผ้า R.K.30 ตัว(เดี่ยว) P30I36,36,ถุง,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,2,Home Furnishing,9000101044713,ขัน 20 cm. สีธรรมดา P12I24,24,โหล,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,3,Home Furnishing,9000101061536,แผ่นใยขัดโพลี-ไบร์ท3บาท 503 P24I15,15,แผง,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,4,Home Furnishing,9000101098549,ถังแกลลอนมีฝากลม12สีP1I10,20,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,5,Home Furnishing,9000101098624,กะละมัง 004/53 สี P1I60,60,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,6,Home Furnishing,9000101101836,กะละมัง 004/72 ดำ  P1I24,24,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,7,Home Furnishing,9000101102291,กะละมังนส.2 สี  P1I30,30,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,8,Home Furnishing,9000101116779,พรม30x45ธรรมดา (P209) P1I25,50,ชิ้น,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,9,Home Furnishing,9000101116816,พรมทอใหญ่ P1I10,250,ชิ้น,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,10,Home Furnishing,9000101119497,ถังเล็ก 0.5 GL(B) P12I1,24,โหล,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,11,Home Furnishing,9000101132137,โต๊ะพับเหล็ก2.5 ฟุต NF-61 P1I2,2,ตัว,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,12,Home Furnishing,9000101132144,โต๊ะพับเหล็ก 3 ฟุต NF-62 P1I2,8,ตัว,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,13,Home Furnishing,9000101132168,โต๊ะพับเหล็ก4ฟุต NF-64 P1I2,18,ตัว,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03295,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 17:59:48,14,Home Furnishing,9000101132199,โต๊ะพับเหล็กขาสวิง 3.5 ฟุต NF-635  P1I2,8,ตัว,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,1,Home Furnishing,9000101348590,กล่องเหลี่ยมพิงค์กี้เล็ก P793 P1I12,24,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,2,Home Furnishing,9000101348675,ตะกร้าผ้า P908 P1I12,24,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,3,Home Furnishing,9000101348682,ตู้ลิ้นชักจิ๋ว Boss 6 ชั้น P1I3,9,ชุด,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,4,Home Furnishing,9000101348705,ขวดโหลซูก้า P527 P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,5,Home Furnishing,9000101348729,ขวดโหลซูก้า P782 P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,6,Home Furnishing,9000101348767,ตะแกรงซากุระ P915L1 P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,7,Home Furnishing,9000101348873,ตะกร้าลอยฟ้าเล็ก P741 P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,8,Home Furnishing,9000101348934,ตะกร้าทรงสูงมีล้อP758 P1I1,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,9,Home Furnishing,9000101349009,เหยือกน้ำเหลี่ยมสูงP705 P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03296,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:00:30,10,Home Furnishing,9000101364064,หมอนข้างใยสังเคราะห์สีขาว Cefia P1I12,12,ใบ,Home   TMRB ...Ordering 27.08.58
THDO,RT255808/03297,1001 ,ขายหน้าร้าน(TMCS),27/08/2558 18:01:34,1,Kitchenware,8851992010124,ช้อนส้อม จรวด P12I72,144,โหล,ORDER ด่วน Kitchenware TMCS
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,1,Grocery,6948404608139,แปรงสีฟันผู้ใหญ่ No.8813 P12I24,24,โหล,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,2,Grocery,6948404608153,แปรงสีฟันผู้ใหญ่ No.8815 P12I24,48,โหล,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,3,Grocery,8850002012516,น้ำยาล้างจานโปร400มล.ชนิดเติมรุ่นถุง P1I36,144,ถุง,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,4,Grocery,8850114407514,น้ำปลาตราคนแบกกุ้ง 700 มล. P1I12,12,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,5,Grocery,8850175040392,เป็ดมิสเตอร์มัสเซิล พิ้งค์ฟลอรัล 900มล. P1I12,12,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,6,Grocery,8850175043072,เป็ดมิสเตอร์มัสเซิล คลีนแอนด์ไบรท์ 900มล. P1I12,12,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,7,Grocery,8850185000188,สำลีก้าน 100+100 ตรารถพยาบาล P2I48,48,แพ็ค,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,8,Grocery,8850210000039,น้ำมันพืชองุ่น1ล. P1I12,288,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03298,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:04,9,Grocery,8850388565361,ยูนิฟ ชุดของขวัญ น้ำผักผลไม้100%(คละรส) P2I6,6,แพ็ค,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,1,Grocery,8850632100140,ฮาร์ทบีทจู๊ชซี่รสทุ๊ตตี้ 100 เม็ด P1I36,36,ห่อ,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,2,Grocery,8850813102031,กะทิ สูตรหัวกะทิ ตราชาวเกาะ 250 มล.แพ็ค6 P1I6,6,แพ็ค,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,3,Grocery,8851145200136,แปรงสีฟันเบอร์แมนออฟชั่น 1 เอ็นราวด์ซอฟท์ 2+1 P1I24,24,แพ็ค,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,4,Grocery,8851495000141,แชมพูสุนัข เชนการ์ด 350 cc (ฟ้า) P1I48,48,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,5,Grocery,8851566091221,ยูนิป๊อปน้ำยาล้างจาน 700 มล. P1I18,54,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,6,Grocery,8851932288095,คอมฟอร์ท ปรับผ้านุ่ม 600 มล. แพ็ค 3 ถุง (แดง) P3I8,8,แพ็ค,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,7,Grocery,8856570150018,ยาหอมเทพจิตรตราห้าม้า P1I24,48,ขวด,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03299,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:02:45,8,Grocery,9000101325942,ด้ามโกนหนวด ซากุระ รุ่นแผง 12+1 P12I24,24,โหล,Grocery TMRB ...Ordering 27.08.58
THDO,RT255808/03300,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:03:20,1,Cosmetic,8857098010372,PP032A-8 สบู่ใสส้มผสมแครอท 40g.แบบแขวน P1I12,12,ชิ้น,Cosmetics TMRB ...Ordering 27.08.58
THDO,RT255808/03300,0601 ,ขายหน้าร้าน(TMRB),27/08/2558 18:03:20,2,Cosmetic,8858587001734,สบู่น้ำนมจมูกข้าวอิงอร 160 กรัม P4I18,36,แพ็ค,Cosmetics TMRB ...Ordering 27.08.58
THDO,RT255808/03301,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:05:45,1,Gift Shop & Flowers,9000101194913,ยางรัดผมแผงคละสี P12I30,30,แผง,GIFTSHOP TMBY ตัดตาม Orderimg สาขา 27/8/58
THDO,RT255808/03301,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:05:45,2,Gift Shop & Flowers,9000101189612,กิ๊บป๊อกแป๊ก 6  cm.สีดำ   P12I1,100,แผง,GIFTSHOP TMBY ตัดตาม Orderimg สาขา 27/8/58
THDO,RT255808/03301,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:05:45,3,Gift Shop & Flowers,9000101194425,กิ๊บป๊อกแป๊ก7cm. ลายฉลุ P12I1,100,แผง,GIFTSHOP TMBY ตัดตาม Orderimg สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,1,Home Furnishing,8851705000022,ไฟแช๊ค Tai Yo หุ้มกล่องดำ P50I20,100,กล่อง,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,2,Home Furnishing,9000101140682,กระติกน้ำรถไฟ (M9) 150 P1I6,30,ใบ,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,3,Home Furnishing,8853705000682,เก้าอี้พลาสติก รุ่นทอง คละสี P1I10,30,ตัว,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,4,Home Furnishing,9000101248364,ไม้แขวนเสื้อ 37 สีดำ(1x6) P6I24,96,แพ็ค,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,5,Home Furnishing,8851938800109,แปรงซักผ้าสีนมเล็กตราสมอ P12I12,24,โหล,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,6,Home Furnishing,8851938900502,แปรงทรงเตารีดขนทองเหลืองตราสมอ P1I24,24,ชิ้น,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,7,Home Furnishing,9000101189643,SAVE PACK38 (3-6138-0) P12I12,36,โหล,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,8,Home Furnishing,8851938800307,แปรงล้างพื้นและฝาผนังไม่มีด้ามตราอีสท์แมน P1I120,24,ชิ้น,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,9,Home Furnishing,9000101164541,มุ้งสี่เสาขนาด 2x2.6 เมตร P1I12,24,หลัง,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,10,Home Furnishing,9000101061536,แผ่นใยขัดโพลี-ไบร์ท3บาท 503 P24I15,30,แผง,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,11,Home Furnishing,9000101126778,รองเท้าแตะ3หูผู้ใหญ่คละแบบ P12I5,10,โหล,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,12,Home Furnishing,9000101214994,แปรงซักผ้าเล็กคละสีNO.511 P12I1,24,โหล,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03302,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:07:33,13,Home Furnishing,9000101231090,กระติกน้ำปิคนิค M2 P1I12,24,ใบ,Home TMBY ตัดตาม Ordering สาขา 27/8/58
THDO,RT255808/03303,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:11:02,1,Home Furnishing,9000101369953,TM3256-20 25x8x5 ตะกร้าอเนกประสงค์ P1I288,288,ชิ้น,Import TMBY ตัดตาม Ordering 27/8/58
THDO,RT255808/03304,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:10:41,1,Grocery,8992759124187,กระดาษเช็ดหน้าไนซ์ซ็อฟแพ็ค P1I48,480,ห่อ,Grocery TMBY...Ordering 27.08.58
THDO,RT255808/03304,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:10:41,2,Grocery,8850002012516,น้ำยาล้างจานโปร400มล.ชนิดเติมรุ่นถุง P1I36,360,ถุง,Grocery TMBY...Ordering 27.08.58
THDO,RT255808/03304,0501 ,ขายหน้าร้าน(TMBY),27/08/2558 18:10:41,3,Grocery,8858678472436,กระดาษเช็ดปากริเวอร์โปรส์แน็บกิ้นส์สีชมพู450/500แผ่นP1I36,180,ห่อ,Grocery TMBY...Ordering 27.08.58
